id_product,nombre_prestashop,nombre_erp,referencia,ean13,codigo_match,unidad_erp,unidad_mariadb_inferida,factor_conversion_precio,inventario_erp_192_168_0_231,inventario_para_mariadb,inventario_mariadb,pendiente,final_sync,precio_mariadb,precio_erp,precio_para_mariadb,otras_listas_precios_erp,servidor_sync,accion
1048,"Paprika Dulce Molida GranAroma X16gr","GRAN AROMA 16G PAPRICA MOLIDA","21163","7707313091314","7707313091314","UND","UND",1.000000,43,43,42,0,43,2605.04,3100.00,3100.00,"Lista 1: 3100.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1049,"Romero Deshidratado GranAroma X16gr","GRAN AROMA 16G ROMERO","19740","7707313091130","7707313091130","UND","UND",1.000000,38,38,38,0,38,2773.11,3300.00,3300.00,"Lista 1: 3300.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1050,"Tomillo Deshidratado GranAroma 16gr","GRAN AROMA 16G TOMILLO","21463","7707313090775","7707313090775","UND","UND",1.000000,15,15,15,0,15,2857.14,3400.00,3400.00,"Lista 1: 3400.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1052,"Flor de Jamaica GranAroma X60gr","GRAN AROMA 60G FLOR DE JAMAICA","19696","7707313090294","7707313090294","UND","UND",1.000000,118,118,119,0,118,9200.00,9200.00,9200.00,"Lista 1: 9200.00000000",192.168.0.231,ACTUALIZAR_STOCK
1058,"Tajín Clásico Limón X142gr","TAJIN 142G LIMON CLASICA","21599","633148100013","633148100013","FCO","FCO",1.000000,66,66,66,0,66,12815.13,15250.00,15250.00,"Lista 1: 15250.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1060,"Atún Alamar Ensalada Al Natural X160gr","ATUN ALAMAR ENSA NAT 160G","3174","7700618020638","7700618020638","UND","UND",1.000000,18,18,17,0,18,6134.45,7300.00,7300.00,"Lista 1: 7300.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1064,"Atún Alamar Bocados de Atún en Aceite 140gr","ATUN ALAMAR 140G BOCADOS ACEITE","18674","7700618020430","7700618020430","UND","UND",1.000000,521,521,519,0,521,5630.25,6700.00,6700.00,"Lista 1: 6700.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1065,"Atún Alamar En Agua X140gr","ATUN ALAMAR 140G BOCADOS AGUA","18675","7700618020423","7700618020423","UND","UND",1.000000,746,746,741,0,746,5873.95,6990.00,6990.00,"Lista 1: 6990.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1069,"Atún Su Despensa Aceite X175gr","ATUN SUDESPENSA 170G ACEITE CJAX48U","4005","7707309253993","7707309253993","UND","UND",1.000000,29,29,38,0,29,3697.48,4400.00,4400.00,"Lista 1: 4400.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1073,"Atún Van Camp'S Lomitos En Aceite X160gr","","2688","7707309258875","2688","","",1.000000,SIN_MATCH,SIN_MATCH,818,0,SIN_MATCH,6554.62,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
1074,"Atún Van Camp'S Aceite X3 Unidades X240gr","ATUN VANCAMPS 80G ACEITE 3U","12928","7702367001029","7702367001029","UND","UND",1.000000,223,223,229,0,223,11092.44,13200.00,13200.00,"Lista 1: 13200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1075,"Atún Van Camp'S Agua 3 Unidades X240gr","ATUN VANCAMPS 80G AGUA 3U","14794","7702367000558","7702367000558","UND","UND",1.000000,223,223,229,0,223,11092.44,13200.00,13200.00,"Lista 1: 13200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1076,"Atún Van Camp'S En Agua X160gr","ATUN VANCAMPS 160G AGUA CJAX48U","2689","7702367002620","7702367002620","UND","UND",1.000000,1169,1169,1176,0,1169,6554.62,7800.00,7800.00,"Lista 1: 7800.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1078,"Atún Van Camp'S Aceite De Oliva X160gr","ATUN VANCAMPS 160G OLIVA CJAX48U","6087","7702367003511","7702367003511","UND","UND",1.000000,214,214,219,0,214,8361.34,9950.00,9950.00,"Lista 1: 9950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1079,"Atún Van Camp'S En Aceite De Oliva X3 Unidades X240gr","ATUN VANCAMPS 80G OLIVA 3U","8055","7702367000404","7702367000404","UND","UND",1.000000,426,426,416,0,426,13403.36,15950.00,15950.00,"Lista 1: 15950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1080,"Atún Vancamp'S Con Maíz Y Vegetales X150gr","ATUN VANCAMPS 150G VEGETALES","5569","7702367001197","7702367001197","UND","UND",1.000000,191,191,192,0,191,6218.49,7400.00,7400.00,"Lista 1: 7400.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1081,"Sardinas Gustosito En Salsa De Tomate  155gr","SARD GUSTOSITO 155G TOMATE      .","21765","7707337878755","7707337878755","UND","UND",1.000000,314,314,417,0,314,2689.08,3200.00,3200.00,"Lista 1: 3200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1082,"Sardinas Gustosito En Salsa De Tomate  425gr","SARDINA  GUSTOSITO 425G TOMATE","22179","7707337878762","22179","UND","UND",1.000000,159,159,258,0,159,5378.15,6400.00,6400.00,"Lista 1: 6400.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1084,"Sardinas Isabel En Salsa De Tomate  156gr","SARD ISABEL TOM 156G CJAX50","21338","8410111005023","8410111005023","UND","UND",1.000000,0,0,0,0,0,6050.42,7200.00,7200.00,"Lista 1: 7200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1087,"Sardinas La soberana En Salsa De Tomate X155gr","SARDINA SOBERANA 155G TOMATE CJAX50U","3190","7702910099701","7702910099701","UND","UND",1.000000,111,111,114,0,111,3781.51,4500.00,4500.00,"Lista 1: 4500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1088,"Sardinas La Soberana En Salsa Tomate X425gr","SARDINA SOBERANA 425G TOMATE CJAX48U","4006","7702910099138","7702910099138","UND","UND",1.000000,356,356,360,0,356,7731.09,9200.00,9200.00,"Lista 1: 9200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1090,"Sardinas Van Camp'S En Salsa De Tomate  X170G","SARDINA VANCAMPS 170G TOMATE CJAX50U","2699","722008000317","722008000317","UND","UND",1.000000,200,200,201,0,200,5000.00,5950.00,5950.00,"Lista 1: 5950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1091,"Sardinas  Van Camp'S en Salsa De Tomate X425gr","SARD VANCAM TOMA 425G CJAX24","2700","722008504914","722008504914","UND","UND",1.000000,159,159,156,0,159,9495.80,11300.00,11300.00,"Lista 1: 11300.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1092,"Sardinas Su Despensa En Salsa De Tomate  X425gr","SARDINA SUDESPENSA 425G TOMATE","8043","7707309252439","7707309252439","UND","UND",1.000000,0,0,0,0,0,5840.34,6950.00,6950.00,"Lista 1: 6950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1093,"Salchicha Viena Rica X150gr","SCHA RICA VIEN 150G","4258","7702398007212","7702398007212","UND","UND",1.000000,0,0,0,0,0,3781.51,4500.00,4500.00,"Lista 1: 4500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1095,"Salchicha Viena Zenú X150gr","SALCHICHA ZENU 150G VIENA","4321","7701101242049","7701101242049","UND","UND",1.000000,28,28,29,0,28,5033.61,5990.00,5990.00,"Lista 1: 5990.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1096,"Salchicha Viena de Pollo Zenú X150gr","SALCHICHA ZENU 150G VIENA POLLO","20795","7701101240991","7701101240991","UND","UND",1.000000,0,0,0,0,0,5126.05,6100.00,6100.00,"Lista 1: 6100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1098,"Garbanzo Zenú X440gr","GARBANZO ZENU 440G LATA","21347","7701101358474","7701101358474","UND","UND",1.000000,23,23,22,0,23,7226.89,8600.00,8600.00,"Lista 1: 8600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1100,"Aceitunas Manzanillas La Coruña 125gr","ACEITUNA LA CORUÑA 125G MANZANILLA","13382","7702312010014","7702312010014","FCO","FCO",1.000000,13,13,13,0,13,3697.48,4400.00,4400.00,"Lista 1: 4400.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1101,"Aceitunas Manzanillas La Coruña X250gr","ACEITUNA LA CORUÑA 250G MANZANILLA","13171","7702312010021","7702312010021","FCO","FCO",1.000000,0,0,0,0,0,5126.05,6100.00,6100.00,"Lista 1: 6100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1102,"Aceitunas La Coruña Rellenas Con Pimentón X125gr","ACEITUNA LA CORUÑA 125G PIMENTON","13928","7702312060019","7702312060019","UND","UND",1.000000,25,25,25,0,25,3865.55,4600.00,4600.00,"Lista 1: 4600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1107,"Arveja Con Zanahoria San Jorge X300gr","","4004","7702014597714","4004","","",1.000000,SIN_MATCH,SIN_MATCH,31,0,SIN_MATCH,4621.85,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
1108,"Arveja Con Zanahoria Zenú X300gr","ARVERJA ZENU 300G ZANAHORIA","13198","7701101233085","7701101233085","TAR","TAR",1.000000,0,0,0,0,0,4873.95,5800.00,5800.00,"Lista 1: 5800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1109,"Carne De Diablo Zenú X80gr","CARNE DE DIABLO ZENU 80G","5307","7701101240007","7701101240007","UND","UND",1.000000,2,2,5,0,2,7647.06,9100.00,9100.00,"Lista 1: 9100.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1111,"Chile Carne Zenú X440gr","CHILE ZENU 440G CARNE FRIJOL","20426","7701101230152","7701101230152","UND","UND",1.000000,14,14,13,0,14,15924.37,18950.00,18950.00,"Lista 1: 18950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1112,"Espárragos La Coruña X185gr","","13931","7702312260174","13931","","",1.000000,SIN_MATCH,SIN_MATCH,20,0,SIN_MATCH,13193.28,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
1113,"Fríjoles Antioqueños Zenú X580gr","FRIJOL ZENU 580G","4257","7701101356722","7701101356722","UND","UND",1.000000,36,36,36,0,36,11596.64,13800.00,13800.00,"Lista 1: 13800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1114,"Maíz Tierno Fortín X180gr","MAIZ FORTIN 180G","18314","7703562251165","7703562251165","TAR","TAR",1.000000,75,75,77,0,75,4033.61,4800.00,4800.00,"Lista 1: 4800.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1115,"Maíz Tierno Zenú X241gr","MAIZ ZENU 241G","14441","7701101358139","7701101358139","TAR","TAR",1.000000,31,31,31,0,31,5966.39,7100.00,7100.00,"Lista 1: 7100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1119,"Lentejas Con Papa y Zanahoria Zenú X310gr","LENTEJA SANJORGE 300G ZANAHORIA Y PAPA","22992","7701101358986","7701101358986","TAR","TAR",1.000000,28,28,28,0,28,6714.29,7990.00,7990.00,"Lista 1: 7990.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1120,"Alcaparras La coruña X250gr","ALCAPARRA CORUÑA 250G","12876","7702312090047","7702312090047","FCO","FCO",1.000000,12,12,11,0,12,6050.42,7200.00,7200.00,"Lista 1: 7200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1122,"Encurtidos Agridulces La Coruña X500gr","ENCURTIDOS CORUÑA 500G AGRIDULCE","6433","7702312130019","7702312130019","UND","UND",1.000000,0,0,0,0,0,11680.67,13900.00,13900.00,"Lista 1: 13900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1123,"Alcaparras La coruña X60gr","ALCAPARRA CORUÑA 60G","8503","7702312090023","7702312090023","FCO","FCO",1.000000,21,21,21,0,21,3445.38,4100.00,4100.00,"Lista 1: 4100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1126,"Cebollitas Rojas En Vinagre La Coruña X250gr","CEBOLLITA CORUÑA 250G ROJA","20434","7702312110011","7702312110011","FCO","FCO",1.000000,0,0,0,0,0,5462.18,6500.00,6500.00,"Lista 1: 6500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1127,"Alcaparras En Vinagre La Coruña 125gr","ALCAPARRA CORUÑA 125G","8502","7702312090030","7702312090030","FCO","FCO",1.000000,11,11,11,0,11,4369.75,5200.00,5200.00,"Lista 1: 5200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1128,"Harina De Maíz Megarepa X1.000gr","","15283","7707325840313","15283","","",1.000000,SIN_MATCH,SIN_MATCH,198,0,SIN_MATCH,3323.81,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
1131,"Harina de Maíz Blanco Doñarepa X1.000gr","HARINA DOÑAREPA BLANCA 1KL PACX20U","2817","7702020212052","7702020212052","UND","UND",1.000000,1069,1069,1080,0,1069,3333.33,3500.00,3500.00,"Lista 1: 3500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1136,"Harina De Maíz Blanco Pan X1.000gr","HARINA PAN BLANCA 1KL PACX20U","3981","7702084137520","7702084137520","UND","UND",1.000000,3129,3129,3150,0,3129,3523.81,3700.00,3700.00,"Lista 1: 3700.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1137,"Harina Integral Pan X1.000gr","HARINA PAN INTEGRAL 1KL PACX20U","21181","7702084137858","7702084137858","UND","UND",1.000000,0,0,0,0,0,4523.81,4750.00,4750.00,"Lista 1: 4750.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1138,"Harina Amarilla Promasa X1000gr","HARINA PROMASA AMARILLA 1KL PACX20U","3072","7702084137605","7702084137605","UND","UND",1.000000,181,181,181,0,181,3619.05,3800.00,3800.00,"Lista 1: 3800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1139,"Harina Blanca Promasa X500G","HARINA PROMASA BLANCA 1LB PACX24U","3074","7702084127217","7702084127217","UND","UND",1.000000,364,364,366,0,364,2333.33,2450.00,2450.00,"Lista 1: 2450.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1140,"Harina De Trigo Tradicional Haz de Oros 1.000gr","HARINA HAZ ORO 1KL PACX25U","2820","7702020011211","7702020011211","UND","UND",1.000000,368,368,367,0,368,4095.24,4300.00,4300.00,"Lista 1: 4300.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1141,"Harina De Trigo Tradicional Haz De Oros 500gr","HARINA HAZ ORO 1LB PACX25U","2819","7702020011228","7702020011228","UND","UND",1.000000,676,676,684,0,676,2095.24,2200.00,2200.00,"Lista 1: 2200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1142,"Harina De Trigo con Polvo Para Hornear Haz De Oros 500gr","HARINA HAZ ORO POLVO PARA HORNEAR 1LB PACX25U","4159","7702020011327","7702020011327","UND","UND",1.000000,396,396,399,0,396,2761.90,2900.00,2900.00,"Lista 1: 2900.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1143,"Harina De Trigo La Americana 454gr","HARINA LA AMERICANA 1LB PACX25U","14368","7702020020169","7702020020169","UND","UND",1.000000,1471,1471,1484,0,1471,1428.57,1500.00,1500.00,"Lista 1: 1500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1144,"Base Chop Suey Maggi 41gr","","11897","7702024014829","11897","","",1.000000,SIN_MATCH,SIN_MATCH,0,0,SIN_MATCH,3697.48,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
1145,"Base Gulash Maggi X45gr","BASE MAGGI 45G GULAS DISX24U","4167","7702024014799","7702024014799","UND","UND",1.000000,135,135,134,0,135,3865.55,4600.00,4600.00,"Lista 1: 4600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1146,"Base Bechamel Maggi 50gr","BASE MAGGI 50G BECHAMEL DISX24U","4727","7702024014911","7702024014911","UND","UND",1.000000,134,134,131,0,134,3865.55,4600.00,4600.00,"Lista 1: 4600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1147,"Base Carbonara Maggi X50gr","BASE MAGGI 50G CARBONARA DISX24U","6137","7702024015345","7702024015345","UND","UND",1.000000,149,149,150,0,149,3865.55,4600.00,4600.00,"Lista 1: 4600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1148,"Base Carne Desmechada X50gr","BASE MAGGI 50G CARNE DESMECHADA DISX24U","3005","7702024022855","7702024022855","UND","UND",1.000000,71,71,95,0,71,3697.48,4400.00,4400.00,"Lista 1: 4400.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1149,"Base Bolognesa Maggi X50gr","BASE MAGGI 53G BOLOGNESA DISX24U","3004","7702024026785","7702024026785","UND","UND",1.000000,283,283,282,0,283,3781.51,4500.00,4500.00,"Lista 1: 4500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1150,"Base Pollo Con Champiñón Maggi X50gr","BASE MAGGI 50G POLLO CHAMPIÑON DISX24U","4539","7702024015901","7702024015901","UND","UND",1.000000,164,164,163,0,164,3865.55,4600.00,4600.00,"Lista 1: 4600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1151,"Salsa Bolognesa Monticello X420gr","SALSA BOLOGNESA MONTICELLO 420G","21860","7702085003527","7702085003527","FCO","FCO",1.000000,26,26,39,0,26,15798.32,18800.00,18800.00,"Lista 1: 18800.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1155,"Caldo Doña Gallina Desmenuzado X12 Und X108gr","CALDO DOÑA GALLINA 108G P10 L12 DESMENUZADO","21340","7702354946043","7702354946043","CJA","CJA",1.000000,207,207,208,0,207,3605.04,4290.00,4290.00,"Lista 1: 4290.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1156,"Caldo Con Costilla Maggi Pague X10 Lleve X12 X108gr","CALDO MAGGI 108G COSTILLA 10SBS DESMENUZADO","14861","7702024063971","7702024063971","UND","UND",1.000000,198,198,201,0,198,4033.61,4800.00,4800.00,"Lista 1: 4800.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1157,"Caldo De Gallina Maggi X12 Und X132gr","CALDO MAGGI 132G GALLINA 12U CUBO DISX24U","4169","7702024027591","7702024027591","UND","UND",1.000000,87,87,93,0,87,4621.85,5500.00,5500.00,"Lista 1: 5500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1158,"Caldo De Gallina Desmenuzado Maggi X10 Und X108gr","","13137","7702024879169","13137","","",1.000000,SIN_MATCH,SIN_MATCH,229,0,SIN_MATCH,3949.58,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
1159,"Caldo de Gallina Maggi  X24 Und X264gr","CALDO MAGGI 264G GALLINA 24U CUBO","25915","7702024027553","7702024027553","CJA","CJA",1.000000,60,60,61,0,60,8823.53,10500.00,10500.00,"Lista 1: 10500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1160,"Caldo de Gallina Maggi  X54 Und X594gr","CALDO MAGGI 594G GALLINA 54U CUBO","17849","7702024075608","7702024075608","UND","UND",1.000000,42,42,45,0,42,19831.93,23600.00,23600.00,"Lista 1: 23600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1161,"Caldo De Gallina Maggi X8 Und X88gr","CALDO MAGGI 88G GALLINA 8U CUBO DISX36U","4170","7702024027577","7702024027577","UND","UND",1.000000,234,234,234,0,234,3025.21,3600.00,3600.00,"Lista 1: 3600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1162,"Caldo Ricostilla X12 Und X126gr","","871","7702354949525","871","","",1.000000,SIN_MATCH,SIN_MATCH,84,0,SIN_MATCH,4327.73,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
1163,"Caldo Ricostilla X8 Und X84gr","","4805","7702354949518","4805","","",1.000000,SIN_MATCH,SIN_MATCH,44,0,SIN_MATCH,3025.21,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
1164,"Caldo Ricostilla Desmenuzado Pague 10 Lleve 12 X108gr","","12875","7702354946050","12875","","",1.000000,SIN_MATCH,SIN_MATCH,530,0,SIN_MATCH,3865.55,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
1172,"Crema de Pollo con Champiñones Maggi X60gr","CREMA MAGGI 60G POLLO CHAMPIÑON DISX24U","8075","7702024600848","7702024600848","UND","UND",1.000000,57,57,53,0,57,3025.21,3600.00,3600.00,"Lista 1: 3600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1174,"Crema de Pollo Maggi X76gr","CREMA MAGGI 61G POLLO DISX24U","4337","7702024008118","7702024008118","UND","UND",1.000000,81,81,80,0,81,3025.21,3600.00,3600.00,"Lista 1: 3600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1175,"Crema de Tomate Maggi X76gr","CREMA MAGGI 61G TOMATE DISX24U","4001","7702024008019","7702024008019","UND","UND",1.000000,130,130,134,0,130,3025.21,3600.00,3600.00,"Lista 1: 3600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1177,"Crema de Ajiaco La Sopera X85gr","CREMA SOPERA 83G 6P AJIACO DISX36U","3106","7702354110314","7702354110314","UND","UND",1.000000,173,173,191,0,173,2184.87,2600.00,2600.00,"Lista 1: 2600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1179,"Crema de Champiñones La Sopera X85gr","CREMA SOPERA 83G 6P CHAMPIÑON DISX36U","3107","7702354930998","7702354930998","UND","UND",1.000000,83,83,83,0,83,2184.87,2600.00,2600.00,"Lista 1: 2600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1180,"Crema de Mazorca La Sopera X87gr","CREMA SOPERA 83G 6P MAZORCA DISX36U","3108","7702354931018","7702354931018","UND","UND",1.000000,120,120,121,0,120,2184.87,2600.00,2600.00,"Lista 1: 2600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1181,"Crema de Mazorca La Sopera X43.5gr","CREMA SOPERA 43.5G 3P MAZORCA DISX18U","2367","7702354930943","7702354930943","UND","UND",1.000000,50,50,50,0,50,1344.54,1600.00,1600.00,"Lista 1: 1600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1183,"Crema de Pollo La Sopera X85gr","CREMA SOPERA 84G POLLO DISX36U","3110","7702354931032","7702354931032","UND","UND",1.000000,102,102,102,0,102,2184.87,2600.00,2600.00,"Lista 1: 2600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1185,"Crema de Sancocho La Sopera X84gr","CREMA SOPERA 84G 6P SANCOCHO DISX36U","21952","7702354949891","7702354949891","UND","UND",1.000000,47,47,47,0,47,2184.87,2600.00,2600.00,"Lista 1: 2600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1186,"Crema Surtida La SoperaX 3 Und X255gr","CREMA SOPERA 85G 6P SURTIDO 3U DISX36U","3109","7702354931810","7702354931810","UND","UND",1.000000,171,171,176,0,171,6218.49,7400.00,7400.00,"Lista 1: 7400.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1187,"Carve Bolsa Noel X200gr","CARVE DORIA 200G CJAX12U","3021","7702025120307","7702025120307","UND","UND",1.000000,28,28,27,0,28,5462.18,6500.00,6500.00,"Lista 1: 6500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1189,"Quinoa Natural Solsemilla 250gr","QUINOA SOSE NAT 250G","20213","7707332231524","7707332231524","UND","UND",1.000000,76,76,76,0,76,9047.62,9500.00,9500.00,"Lista 1: 9500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1190,"Quinoa Natural Solsemilla X500G","QUINUA SOLSEMILLA 500G NATURAL","15849","7707332231531","7707332231531","UND","UND",1.000000,54,54,54,0,54,13809.52,14500.00,14500.00,"Lista 1: 14500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1192,"Salvado de Trigo Natural Toning 450gr","SALVADO TONING TRIGO 450G","15938","7702622329127","7702622329127","UND","UND",1.000000,29,29,29,0,29,4857.14,5100.00,5100.00,"Lista 1: 5100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1193,"Sopa Ají-no-men por X320gr X4 Und","SOPA AJINOMEN 320G 4U","14641","7709420845149","7709420845149","UND","UND",1.000000,559,559,565,0,559,10504.20,12500.00,12500.00,"Lista 1: 12500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
1197,"Sopa Maggi Ajiaco X90gr","SOPA MAGGI 60G AJIACO DISX24U","4529","7702024064794","7702024064794","UND","UND",1.000000,50,50,50,0,50,2184.87,2600.00,2600.00,"Lista 1: 2600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1198,"Base de Ajo y cebolla Maggi X23.4gr","","17677","8585002432315","17677","","",1.000000,SIN_MATCH,SIN_MATCH,59,0,SIN_MATCH,4159.66,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
1199,"Base de Finas Hierbas Maggi X23.4gr","","15391","8585002432339","15391","","",1.000000,SIN_MATCH,SIN_MATCH,59,0,SIN_MATCH,4159.66,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
1200,"Base de Pimentón Maggi X23.4gr","","15498","8585002432292","15498","","",1.000000,SIN_MATCH,SIN_MATCH,0,0,SIN_MATCH,4159.66,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
1204,"Pancakes Aunt Jemima X300gr","PANCAKES AUNT-JEMIMA 300G ORIGINAL","5505","7702193407248","7702193407248","UND","UND",1.000000,119,119,119,0,119,6806.72,8100.00,8100.00,"Lista 1: 8100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
1205,"Pancakes Aunt Jemima Original 600gr","PANCAKES AUNT-JEMIMA 600G ORIGINAL","13994","7702193407187","7702193407187","UND","UND",1.000000,112,112,113,0,112,10672.27,12700.00,12700.00,"Lista 1: 12700.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
